customer_id,name,email,signup_date,country,segment_id,segment_name,rfm_recency,rfm_frequency,rfm_monetary,total_touchpoints,avg_sentiment,churn_probability,lifetime_value
CUST-03840,Dale Burke,dholt@example.com,2025-07-23,US,3,Hibernating,285,2,153.5,44,-0.475,0.65,261.54
CUST-03841,Cody Allen,darrenwilson@example.org,2023-12-08,US,3,Hibernating,135,1,56.97,9,-0.167,0.656,61.16
CUST-03842,Sonya Zimmerman,mcknightbenjamin@example.com,2025-10-01,SG,3,Hibernating,294,2,26.73,32,-0.354,0.843,66.44
CUST-03843,Kristina Martin,hawkinsdeanna@example.net,2023-07-14,AU,1,Loyal Customers,25,6,472.1,9,0.749,0.192,3335.12
CUST-03844,Megan Turner,eric19@example.org,2026-02-09,AU,3,Hibernating,138,1,125.99,48,-0.425,0.763,125.88
CUST-03845,Leslie Palmer,lambertjames@example.com,2025-08-15,US,2,At Risk,113,4,1380.68,20,-0.158,0.434,7687.97
CUST-03846,Melissa Davis,jesusjordan@example.net,2024-12-05,BR,3,Hibernating,169,1,31.21,17,-0.198,0.672,34.88
CUST-03847,William Dickson DDS,pruittchristopher@example.net,2024-02-28,AU,1,Loyal Customers,25,12,1216.28,17,0.873,0.107,18859.06
CUST-03848,Stephanie Davis,barronlaura@example.com,2024-06-20,SG,0,Champions,5,12,2468.09,42,0.855,0.166,34105.35
CUST-03849,Robert Johnson,jenniferharrington@example.org,2024-04-16,ID,2,At Risk,138,4,321.19,36,0.158,0.337,1669.58
CUST-03850,Robert Vargas,fjohnson@example.org,2024-04-27,AU,1,Loyal Customers,52,12,563.07,28,0.611,0.188,7025.42
CUST-03851,Karen Myers,mckenzietyler@example.com,2023-11-20,US,0,Champions,11,11,4637.07,8,0.923,0.0,44318.27
CUST-03852,Scott Stevens,charlesbennett@example.net,2024-02-14,US,1,Loyal Customers,11,10,1646.89,29,0.336,0.2,17704.78
CUST-03853,Alexander Gonzalez,gmoyer@example.net,2023-07-24,UK,1,Loyal Customers,38,7,1768.71,11,0.31,0.096,14132.83
CUST-03854,William Powers,stewartpamela@example.com,2023-05-14,DE,4,New Customers,11,2,133.69,17,0.694,0.196,305.43
CUST-03855,Olivia Berry,nheath@example.org,2025-01-14,DE,3,Hibernating,292,2,107.92,41,-0.482,0.65,243.57
CUST-03856,Joel Smith,richard96@example.com,2025-10-21,SG,2,At Risk,127,6,840.27,12,-0.017,0.343,4614.5
CUST-03857,Mike Hatfield,jefferymurray@example.org,2025-05-01,JP,3,Hibernating,267,2,218.28,3,-0.362,0.747,443.01
CUST-03858,Michael Mills,harringtonbethany@example.org,2024-05-26,SG,3,Hibernating,200,1,288.4,38,0.025,0.773,315.27
CUST-03859,Kristin Gonzalez,javierlewis@example.org,2024-12-17,AU,2,At Risk,102,3,343.04,28,-0.279,0.544,1375.05
CUST-03860,Joseph Henry,nicole88@example.net,2024-01-20,US,3,Hibernating,344,2,219.07,16,-0.375,0.621,577.37
CUST-03861,Marilyn Sanchez,carol09@example.com,2024-01-10,US,3,Hibernating,277,2,183.61,45,-0.343,0.835,519.3
CUST-03862,Samuel Nguyen,ginapierce@example.com,2024-05-26,UK,4,New Customers,3,1,300.5,44,0.341,0.201,318.49
CUST-03863,Zachary Rodriguez,shannonstephanie@example.org,2024-02-23,JP,0,Champions,5,20,1381.48,31,1.0,0.0,32743.08
CUST-03864,Kelly Martin,rossdaniels@example.org,2025-07-24,BR,4,New Customers,1,2,458.03,48,-0.021,0.071,1096.58
CUST-03865,Christie Humphrey,dustinallen@example.org,2023-05-16,ID,4,New Customers,5,2,84.62,46,0.393,0.213,213.04
CUST-03866,David Scott,april66@example.com,2025-06-07,ID,2,At Risk,86,4,1027.14,7,0.286,0.469,4128.38
CUST-03867,John Joseph,longtravis@example.org,2023-10-15,US,3,Hibernating,335,1,236.77,43,-0.401,0.72,310.59
CUST-03868,Darren Ellis,pamela97@example.com,2024-12-06,DE,1,Loyal Customers,13,8,769.98,27,0.529,0.0,7033.1
CUST-03869,David Palmer,huntdaniel@example.com,2024-04-23,UK,3,Hibernating,233,1,130.72,16,0.378,0.762,165.97
CUST-03870,Jacqueline Thompson,mannjennifer@example.net,2024-11-05,US,3,Hibernating,320,3,139.37,6,-0.247,0.769,623.78
CUST-03871,Angel Ryan,garciapaul@example.org,2024-01-28,JP,4,New Customers,5,1,416.2,48,0.477,0.189,529.87
CUST-03872,Angela Black,reginaldgoodman@example.com,2024-09-07,US,1,Loyal Customers,27,6,897.86,36,0.342,0.168,5077.28
CUST-03873,Mark Gray,renee26@example.net,2024-04-13,AU,4,New Customers,7,2,429.08,26,0.396,0.135,700.31
CUST-03874,Paul Buckley,vincentdavis@example.com,2023-05-08,UK,3,Hibernating,162,3,171.27,48,0.055,0.743,677.23
CUST-03875,Shawn Rhodes,juan59@example.com,2026-02-06,UK,0,Champions,7,14,539.27,45,0.882,0.161,7377.92
CUST-03876,Jeff Smith,yorkchristopher@example.com,2025-12-20,BR,4,New Customers,14,1,41.29,28,0.305,0.225,41.12
CUST-03877,Brittany Rowe,tanyabennett@example.net,2025-03-28,US,3,Hibernating,133,1,262.78,41,-0.097,0.662,278.21
CUST-03878,Melissa Vaughn,zmanning@example.org,2024-11-22,JP,4,New Customers,19,1,205.87,2,0.314,0.21,175.86
CUST-03879,Crystal Richardson,dunlapmark@example.net,2025-12-01,UK,4,New Customers,10,2,81.57,35,0.061,0.385,212.21
CUST-03880,William Richards,anthony99@example.org,2024-12-17,ID,4,New Customers,2,1,131.87,34,-0.052,0.096,158.77
CUST-03881,Susan Johnson,jonesrobert@example.net,2024-05-03,AU,3,Hibernating,308,1,100.04,5,0.029,0.777,99.77
CUST-03882,Nicole Valentine,joshuarose@example.com,2025-08-15,JP,1,Loyal Customers,14,9,930.2,23,0.244,0.169,7141.93
CUST-03883,Seth Ali,sjohnson@example.com,2023-12-20,AU,1,Loyal Customers,31,7,1140.39,19,0.867,0.118,9264.25
CUST-03884,Tanya Rivera,nancy14@example.org,2025-10-04,ID,1,Loyal Customers,29,11,775.49,14,1.0,0.0,7075.48
CUST-03885,Dawn Austin,vpatterson@example.com,2023-10-27,UK,3,Hibernating,146,2,164.57,20,-0.127,0.813,366.39
CUST-03886,Veronica Walton,skirby@example.com,2025-01-30,US,2,At Risk,117,7,504.06,40,0.123,0.434,2914.62
CUST-03887,Grant Mason,rodrigueztammy@example.net,2023-07-08,ID,4,New Customers,4,2,451.81,37,0.227,0.236,1131.41
CUST-03888,Jillian Nelson,ycarpenter@example.com,2024-08-03,US,1,Loyal Customers,54,5,984.68,35,0.704,0.168,7136.42
CUST-03889,Cynthia Craig,jdawson@example.org,2023-12-04,SG,2,At Risk,126,6,302.31,32,0.16,0.368,2500.63
CUST-03890,Theodore Robertson,rhiggins@example.net,2023-06-06,ID,2,At Risk,105,7,1143.39,44,-0.157,0.375,7519.06
CUST-03891,Jeremy Marshall,martinezjennifer@example.com,2025-12-09,JP,2,At Risk,120,3,1121.21,23,-0.197,0.531,4973.98
CUST-03892,Joan Crane,blakenelson@example.net,2024-07-07,AU,2,At Risk,107,4,495.04,6,-0.073,0.659,2399.25
CUST-03893,Ann Mccall,glenn35@example.net,2024-09-21,UK,2,At Risk,116,8,352.43,25,-0.052,0.455,4134.14
CUST-03894,Rachel Eaton,daniellewebb@example.net,2025-07-04,UK,4,New Customers,19,1,162.68,44,0.327,0.149,146.32
CUST-03895,Michelle Villarreal,jberry@example.org,2026-01-14,US,2,At Risk,149,6,602.45,45,-0.114,0.54,3727.39
CUST-03896,Thomas Perry,nicholas77@example.org,2023-08-02,ID,3,Hibernating,357,2,139.77,15,-0.272,0.657,224.47
CUST-03897,Justin Stephenson,houstonmichelle@example.com,2023-05-24,ID,4,New Customers,7,1,101.26,15,0.069,0.164,92.18
CUST-03898,Kelly Wheeler,randolphsharon@example.com,2025-09-08,UK,3,Hibernating,165,2,231.11,37,-0.282,0.815,632.22
CUST-03899,William Wilson,sarah44@example.com,2025-12-30,JP,1,Loyal Customers,30,5,1348.35,47,0.165,0.094,5682.36
CUST-03900,Brian Aguilar,bruceray@example.com,2024-07-10,UK,1,Loyal Customers,43,9,1898.1,17,0.536,0.0,13719.15
CUST-03901,Randall Marks,ulewis@example.net,2025-06-05,SG,2,At Risk,84,3,872.48,32,-0.308,0.396,2323.09
CUST-03902,Shannon Cannon,johncooke@example.net,2025-04-15,JP,3,Hibernating,122,3,147.87,37,-0.499,0.735,623.5
CUST-03903,Kristin Roberson,dellis@example.com,2025-08-13,ID,3,Hibernating,363,2,242.14,49,-0.34,0.676,709.51
CUST-03904,Barbara Thomas,geraldvelazquez@example.org,2023-08-08,UK,1,Loyal Customers,58,12,726.48,46,0.607,0.258,11444.16
CUST-03905,Monica Peters,piercefrank@example.org,2024-12-16,DE,3,Hibernating,355,2,75.56,5,0.11,0.566,121.81
CUST-03906,Dr. Antonio Ortiz,bjenkins@example.org,2025-07-14,US,4,New Customers,5,1,52.58,19,0.444,0.186,47.25
CUST-03907,Thomas Bridges,marialucas@example.com,2025-03-09,AU,1,Loyal Customers,28,11,589.89,5,0.539,0.088,6775.33
CUST-03908,Eric Chang,theresamack@example.org,2023-04-17,BR,3,Hibernating,337,3,205.42,8,-0.271,0.732,819.73
CUST-03909,Willie Kennedy,griffinlisa@example.com,2025-06-12,BR,3,Hibernating,320,3,272.92,45,-0.445,0.648,987.21
CUST-03910,Kelsey Hunt,tellison@example.com,2025-09-13,SG,3,Hibernating,147,2,122.13,24,-0.412,0.739,327.39
CUST-03911,Andrew Mcbride,duncanpamela@example.net,2024-03-25,SG,2,At Risk,118,6,549.59,48,0.05,0.518,4210.57
CUST-03912,Devon Moore,tvasquez@example.net,2025-02-07,US,2,At Risk,90,4,538.22,3,-0.224,0.473,2649.11
CUST-03913,Taylor Thompson,ebailey@example.com,2026-02-04,BR,2,At Risk,80,5,1425.72,26,0.141,0.543,9106.83
CUST-03914,Robin Foster,eanderson@example.com,2024-10-06,AU,2,At Risk,118,7,420.39,10,-0.115,0.432,4079.95
CUST-03915,Ann George,waynegriffin@example.net,2024-05-21,SG,3,Hibernating,314,2,88.29,2,-0.252,0.628,197.96
CUST-03916,Mr. Aaron Calhoun Jr.,matthew22@example.org,2024-01-09,UK,2,At Risk,96,6,1056.88,50,-0.148,0.51,5579.14
CUST-03917,Christopher Carr,brianmartinez@example.net,2024-11-20,JP,2,At Risk,141,7,304.29,23,0.06,0.428,1759.4
CUST-03918,Sue Reed,stephanie33@example.org,2025-11-01,JP,3,Hibernating,131,1,131.15,11,-0.246,0.654,143.39
CUST-03919,Olivia Duarte,qmolina@example.org,2024-11-08,SG,0,Champions,2,10,2305.97,47,0.876,0.044,21820.34
CUST-03920,Brandon Robertson,deborahnelson@example.com,2025-04-08,JP,1,Loyal Customers,39,9,1276.17,15,0.431,0.091,10962.48
CUST-03921,Calvin Erickson,timothychen@example.net,2023-05-04,JP,1,Loyal Customers,42,7,844.68,40,0.484,0.084,5503.74
CUST-03922,Robert Pittman,reginaldglass@example.com,2025-10-14,JP,1,Loyal Customers,35,11,1226.24,26,0.665,0.088,13080.29
CUST-03923,Cheyenne Vasquez,jayscott@example.org,2025-07-01,UK,4,New Customers,17,2,492.93,20,0.698,0.317,1257.11
CUST-03924,Melissa Moore,stevenwoodard@example.org,2025-05-07,US,1,Loyal Customers,19,4,1777.87,33,0.277,0.126,9137.34
CUST-03925,Charlotte Potter,curtishall@example.org,2025-03-28,DE,3,Hibernating,224,2,122.16,11,-0.463,0.694,248.54
CUST-03926,Morgan Klein,smithheather@example.com,2023-11-03,BR,2,At Risk,93,7,1367.22,33,0.401,0.425,12143.75
CUST-03927,Danielle Kemp,juliasmith@example.org,2024-01-17,DE,1,Loyal Customers,12,4,1440.57,44,0.59,0.163,5179.57
CUST-03928,Philip Vega,amandarichardson@example.net,2023-08-02,AU,2,At Risk,145,3,266.59,26,-0.35,0.382,1082.04
CUST-03929,Matthew Macdonald,adamsjeffery@example.org,2025-10-02,UK,1,Loyal Customers,47,4,1207.06,15,0.198,0.049,6647.19
CUST-03930,Michelle Sims,woodsrobert@example.net,2024-11-15,US,2,At Risk,74,6,1438.38,5,-0.813,0.494,12215.09
CUST-03931,Stephanie Delgado,tphillips@example.com,2024-07-16,UK,3,Hibernating,170,1,109.68,43,0.214,0.732,157.58
CUST-03932,Ronnie Thomas,tracy83@example.com,2025-11-15,US,2,At Risk,85,3,270.7,48,-0.454,0.399,671.12
CUST-03933,Jessica Johnson,jennifersoto@example.com,2024-01-28,US,0,Champions,27,17,3148.9,30,0.585,0.0,62349.45
CUST-03934,Wanda Morrison,christina42@example.net,2025-08-06,ID,3,Hibernating,327,2,259.01,4,-0.085,0.785,477.33
CUST-03935,Robert Johnson,maustin@example.com,2026-02-10,BR,3,Hibernating,362,1,114.06,6,-0.589,0.778,118.0
CUST-03936,Shannon Byrd,steeleandrew@example.org,2023-08-20,US,4,New Customers,20,1,323.75,49,0.682,0.352,311.15
CUST-03937,Jacqueline Perkins,zmaynard@example.com,2023-07-30,US,4,New Customers,8,2,226.06,28,1.0,0.128,486.36
CUST-03938,Monica Anderson,fosterryan@example.net,2025-12-29,JP,2,At Risk,142,3,840.99,10,0.606,0.422,3758.04
CUST-03939,Margaret Saunders,olucas@example.com,2025-05-02,JP,3,Hibernating,229,3,38.7,50,-0.448,0.746,139.37
CUST-03940,Brandon Evans,jwright@example.net,2024-10-03,DE,3,Hibernating,348,3,294.79,2,-0.446,0.752,1247.2
CUST-03941,Ann Cross,allisonlopez@example.org,2025-03-25,JP,4,New Customers,8,1,496.95,7,-0.03,0.181,410.2
CUST-03942,Christian Nguyen,rallen@example.com,2024-06-27,DE,1,Loyal Customers,45,7,1413.82,2,0.821,0.115,13889.21
CUST-03943,Michael Perry,christina94@example.org,2024-02-02,ID,2,At Risk,85,7,754.62,10,-0.065,0.488,4575.91
CUST-03944,Hannah French,robert65@example.org,2023-07-20,AU,3,Hibernating,151,3,106.36,40,-0.007,0.588,307.26
CUST-03945,Jose Robinson,hernandezmelissa@example.org,2026-01-18,US,4,New Customers,12,1,386.01,33,0.446,0.179,424.22
CUST-03946,Robert Mcdonald,omarbennett@example.net,2023-12-12,UK,3,Hibernating,145,3,158.67,10,-0.258,0.805,600.13
CUST-03947,James Norton,jenniferserrano@example.org,2024-02-07,UK,2,At Risk,87,6,1401.23,35,-0.399,0.369,12058.17
CUST-03948,Jonathan Adams,carmenjones@example.net,2024-11-24,UK,3,Hibernating,126,1,224.04,42,-0.784,0.676,204.55
CUST-03949,Brendan Martinez,turnerapril@example.com,2023-05-01,UK,4,New Customers,6,1,116.52,30,0.633,0.19,135.2
CUST-03950,Christine Trevino,roberttorres@example.com,2025-08-09,US,3,Hibernating,122,3,215.79,43,-0.635,0.681,697.84
CUST-03951,Lori Gonzalez,npalmer@example.com,2025-11-29,BR,4,New Customers,11,1,118.01,40,-0.072,0.11,150.25
CUST-03952,Anna Frey,buchananchristina@example.org,2025-10-13,SG,3,Hibernating,275,1,149.86,17,-0.203,0.626,204.69
CUST-03953,Brent Perry,danielle81@example.org,2024-06-12,SG,3,Hibernating,147,1,110.57,32,-0.022,0.714,124.44
CUST-03954,John Wright,robert94@example.com,2025-05-02,US,2,At Risk,137,6,663.25,14,-0.079,0.428,5724.49
CUST-03955,Melissa Schmitt,dtate@example.net,2024-08-13,BR,2,At Risk,128,3,578.07,47,0.093,0.513,2529.92
CUST-03956,Tony Johnson,paul51@example.net,2024-01-18,BR,1,Loyal Customers,59,11,396.85,26,0.584,0.165,4499.64
CUST-03957,Robert Turner,lramos@example.net,2025-07-12,JP,3,Hibernating,168,3,39.59,39,-0.353,0.763,174.6
CUST-03958,Vanessa Hill,michael96@example.net,2024-08-03,ID,4,New Customers,13,2,406.67,30,0.216,0.2,696.38
CUST-03959,Kathy Foster,brian30@example.net,2025-08-29,US,1,Loyal Customers,29,12,971.35,43,0.431,0.083,12270.98
CUST-03960,Sandra Price,opham@example.org,2024-05-12,US,0,Champions,23,17,1326.36,47,0.528,0.087,28117.91
CUST-03961,Elizabeth Golden,john69@example.com,2023-12-26,ID,2,At Risk,117,7,1277.62,42,0.228,0.544,10053.56
CUST-03962,Chelsea Garcia MD,carsonwilliam@example.org,2023-04-03,US,0,Champions,8,18,574.97,14,0.386,0.153,8410.1
CUST-03963,Amanda Rivera,robert46@example.com,2023-03-28,US,1,Loyal Customers,19,9,1340.52,34,0.42,0.168,12957.44
CUST-03964,Laurie Brown,cpowell@example.com,2025-03-09,DE,3,Hibernating,246,2,67.86,3,-0.527,0.731,146.72
CUST-03965,Thomas Martinez,simmonsjacob@example.org,2024-09-02,US,3,Hibernating,208,1,298.73,14,-0.222,0.601,324.32
CUST-03966,Paul Acosta,whale@example.net,2024-12-21,US,1,Loyal Customers,17,12,228.22,4,0.652,0.228,2217.06
CUST-03967,Michelle Miles,williamsmaria@example.org,2024-07-26,JP,4,New Customers,7,1,472.0,13,0.256,0.309,676.51
CUST-03968,Connie Robinson,meganperry@example.net,2026-01-17,DE,3,Hibernating,228,1,92.68,30,-0.347,0.788,97.73
CUST-03969,Brian Walker,leslie00@example.org,2025-09-22,AU,2,At Risk,141,5,1492.09,22,-0.655,0.644,8552.46
CUST-03970,Scott Lee,rodrigueznancy@example.org,2023-07-11,UK,3,Hibernating,143,3,233.54,44,0.074,0.697,1031.82
CUST-03971,Edward Gomez,idavis@example.org,2024-10-29,ID,2,At Risk,112,8,1198.91,5,-0.593,0.473,12509.45
CUST-03972,Janice Rocha,harpercathy@example.net,2023-09-23,UK,2,At Risk,123,4,638.55,25,-0.461,0.486,2434.69
CUST-03973,James Mueller,barry55@example.org,2025-09-06,UK,1,Loyal Customers,14,8,885.47,37,0.603,0.045,10502.58
CUST-03974,Robert Cochran,martharay@example.net,2025-02-04,ID,3,Hibernating,227,2,279.69,44,-0.02,0.784,740.21
CUST-03975,Jeffrey Keller,webbamanda@example.net,2024-07-22,JP,1,Loyal Customers,22,8,1210.82,44,0.744,0.121,14121.5
CUST-03976,Brittany Jefferson,karengould@example.net,2024-10-15,JP,2,At Risk,130,6,1000.47,33,-0.454,0.528,5709.19
CUST-03977,Thomas Miles,lmiller@example.org,2024-02-12,US,4,New Customers,10,2,142.96,44,0.232,0.089,391.13
CUST-03978,Angela Lee,frank20@example.net,2024-05-11,ID,2,At Risk,127,6,156.18,40,0.238,0.618,940.37
CUST-03979,Anthony Braun,timothylowe@example.com,2025-05-05,SG,1,Loyal Customers,51,10,1588.62,15,0.49,0.293,20013.77
CUST-03980,Justin Cruz,ascott@example.com,2024-12-06,DE,3,Hibernating,196,1,263.95,40,-0.277,0.69,338.74
CUST-03981,Michael Kemp,rebeccamccormick@example.net,2023-10-16,DE,4,New Customers,2,2,41.18,21,0.142,0.331,84.29
CUST-03982,Marie Rangel,xvargas@example.org,2025-01-21,ID,0,Champions,24,8,3181.46,27,0.505,0.109,28618.8
CUST-03983,Michael Jackson,spencerbrandon@example.net,2023-07-03,US,3,Hibernating,122,1,148.21,50,-0.44,0.683,181.18
CUST-03984,Stephanie Contreras,michellepage@example.org,2026-02-14,BR,1,Loyal Customers,12,11,1004.31,33,0.758,0.09,15851.82
CUST-03985,Lisa Walker,whitemichael@example.net,2025-05-24,DE,3,Hibernating,271,2,95.5,24,-0.401,0.811,241.97
CUST-03986,Lauren Herman,pattersonedward@example.org,2024-06-10,US,4,New Customers,1,1,294.25,28,0.699,0.252,263.76
CUST-03987,Gina Jordan,singletonnicole@example.net,2024-11-17,AU,3,Hibernating,209,1,119.22,46,-0.464,0.679,153.56
CUST-03988,Laura Sullivan,rasmussenmichael@example.com,2023-12-05,BR,0,Champions,11,8,3460.7,8,0.72,0.076,28188.27
CUST-03989,Charles Williams,laurasmith@example.org,2024-12-15,SG,1,Loyal Customers,14,6,1835.94,45,0.253,0.178,14107.35
CUST-03990,Patty Pugh,kingjulie@example.com,2023-06-01,SG,3,Hibernating,331,1,230.17,50,-0.279,0.583,237.4
CUST-03991,Meredith Holt,qmeadows@example.org,2025-07-31,US,0,Champions,24,19,4575.41,17,0.468,0.01,109515.69
CUST-03992,Denise Elliott,juan50@example.com,2023-04-13,US,3,Hibernating,190,1,132.31,31,-0.318,0.871,181.53
CUST-03993,Robin Singh,gutierrezdavid@example.com,2024-05-07,DE,1,Loyal Customers,37,10,1831.0,24,0.56,0.053,16070.81
CUST-03994,Jeffrey Grant,ashley07@example.com,2023-11-02,US,0,Champions,12,15,1505.5,47,0.755,0.022,28766.22
CUST-03995,Denise Torres,robertsmichael@example.net,2025-02-12,DE,1,Loyal Customers,31,5,667.18,4,0.581,0.166,4532.59
CUST-03996,Cassidy Charles,shawn69@example.org,2025-10-14,UK,3,Hibernating,280,1,183.69,7,0.002,0.718,208.24
CUST-03997,Christie Davis,tyler86@example.org,2025-03-25,UK,4,New Customers,10,2,419.53,45,0.71,0.273,800.42
CUST-03998,Megan Bennett DDS,taylorkimberly@example.net,2024-11-17,US,2,At Risk,64,6,333.21,8,-0.277,0.627,2181.22
CUST-03999,Robert Bernard,martinezpeter@example.org,2025-07-13,BR,1,Loyal Customers,38,8,893.49,10,0.582,0.053,9950.61
CUST-04000,Adam Lopez,josephpugh@example.net,2025-10-05,UK,3,Hibernating,332,2,124.87,48,0.113,0.886,333.09
CUST-04001,Yolanda Leonard,hsantos@example.com,2024-10-21,US,3,Hibernating,314,2,92.05,50,-0.308,0.68,201.96
CUST-04002,Ryan Reese,bradley15@example.com,2023-10-18,DE,2,At Risk,127,3,840.07,30,-0.143,0.507,2708.16
CUST-04003,Mitchell Hernandez,joshuawoodward@example.com,2023-11-17,US,0,Champions,20,8,2407.53,40,1.0,0.096,26628.84
CUST-04004,Patrick Guerra,meyerjulie@example.net,2025-11-13,SG,1,Loyal Customers,60,7,1861.3,6,0.525,0.24,14398.18
CUST-04005,James Brown,danielsosa@example.org,2024-09-04,DE,2,At Risk,67,5,603.04,48,-0.178,0.532,3711.35
CUST-04006,Alejandra Ward,marksaunders@example.org,2023-09-27,AU,3,Hibernating,156,1,276.03,28,-0.372,0.754,305.98
CUST-04007,Jacqueline Gutierrez,cheyenne93@example.com,2026-01-21,US,3,Hibernating,145,1,286.64,16,-0.328,0.716,395.41
CUST-04008,Chase Swanson,smithchristopher@example.org,2025-09-10,UK,2,At Risk,131,7,1442.31,24,-0.194,0.558,14085.63
CUST-04009,David Manning,mcguirejoshua@example.net,2025-12-16,US,0,Champions,10,18,1185.14,40,0.517,0.0,29249.81
CUST-04010,Diana Johnson,qhunt@example.net,2024-01-26,US,2,At Risk,106,3,1309.68,13,0.43,0.528,5303.43
CUST-04011,Madison Liu,ivargas@example.org,2024-07-10,UK,1,Loyal Customers,25,8,438.53,25,-0.096,0.075,3890.97
CUST-04012,Charles Reilly,jarias@example.org,2023-08-18,DE,2,At Risk,137,7,236.3,20,-0.553,0.374,2006.97
CUST-04013,Marcus Knight,shawdenise@example.org,2026-02-16,US,3,Hibernating,280,2,74.34,47,-1.0,0.709,140.08
CUST-04014,Brittany Collins,dcooper@example.net,2025-11-08,DE,1,Loyal Customers,37,9,605.04,4,0.215,0.125,6969.91
CUST-04015,Jessica Robinson,michael77@example.com,2024-09-15,AU,4,New Customers,19,2,257.31,8,-0.106,0.207,527.22
CUST-04016,Jennifer Saunders,wayne82@example.org,2025-05-02,AU,2,At Risk,147,7,304.83,31,-0.204,0.57,2610.65
CUST-04017,Brittany Collins,davidmorris@example.com,2023-09-24,US,2,At Risk,103,3,1378.1,12,0.253,0.513,4781.17
CUST-04018,John Fox,angelarivera@example.org,2024-04-21,DE,3,Hibernating,156,3,192.03,48,-0.382,0.879,663.88
CUST-04019,David Fitzgerald,williamruiz@example.org,2024-05-06,SG,1,Loyal Customers,49,6,482.12,17,0.112,0.008,3118.21
CUST-04020,John James,ierickson@example.org,2025-07-13,ID,4,New Customers,11,2,132.38,32,0.279,0.38,232.92
CUST-04021,Kathleen Flores,qmiller@example.org,2023-06-21,ID,0,Champions,5,17,2812.3,2,0.649,0.035,53041.79
CUST-04022,Emily Jones,jenniferprice@example.com,2025-10-20,US,1,Loyal Customers,48,5,871.69,18,0.14,0.196,4323.21
CUST-04023,Jacob Brady,randydavis@example.net,2023-05-19,DE,0,Champions,26,10,526.45,26,0.938,0.113,6947.46
CUST-04024,Mr. Steven Miller,jeffrey10@example.com,2023-07-31,US,2,At Risk,131,6,899.18,15,-0.257,0.393,7128.75
CUST-04025,Dustin Thomas,wvelazquez@example.net,2025-03-12,UK,1,Loyal Customers,32,4,506.18,27,0.177,0.127,2261.23
CUST-04026,Timothy Lewis,hdavis@example.net,2024-10-10,US,2,At Risk,90,8,1201.8,40,-0.37,0.356,12946.85
CUST-04027,Robert Eaton,bmartin@example.net,2025-03-22,ID,3,Hibernating,189,2,211.76,24,-0.406,0.681,427.04
CUST-04028,Alexander Williams,latoyaturner@example.com,2024-07-07,DE,0,Champions,23,19,1157.88,36,0.566,0.087,25376.5
CUST-04029,Kathleen Rodgers,lisa61@example.net,2025-06-28,AU,0,Champions,29,11,4235.47,30,0.72,0.027,42898.65
CUST-04030,Anna Cantu,tbrown@example.org,2023-09-22,US,0,Champions,25,13,950.58,26,0.746,0.0,10405.97
CUST-04031,Kevin Porter,jeff63@example.net,2023-10-11,US,2,At Risk,80,4,153.94,44,-0.074,0.462,728.34
CUST-04032,Dylan Dillon DVM,jasonmartin@example.org,2024-03-16,SG,2,At Risk,90,4,192.56,14,-0.476,0.53,985.6
CUST-04033,Erica Hawkins,csmith@example.org,2026-02-24,US,0,Champions,25,18,2240.31,42,0.48,0.057,43864.24
CUST-04034,Erik David,laurenpeters@example.com,2025-03-10,AU,2,At Risk,61,4,875.59,45,0.191,0.524,3012.62
CUST-04035,Scott Scott,zsmith@example.com,2024-12-24,SG,4,New Customers,16,1,376.99,31,0.309,0.171,499.27
CUST-04036,Vicki Gomez,smithtammy@example.com,2023-10-29,ID,3,Hibernating,198,3,156.11,4,-0.063,0.774,388.68
CUST-04037,Willie Phelps,grimeshenry@example.net,2025-12-23,US,2,At Risk,70,5,1093.31,5,-0.255,0.386,8071.72
CUST-04038,Barbara Calderon,michelegordon@example.net,2023-12-08,US,4,New Customers,15,1,233.84,25,-0.218,0.212,329.7
CUST-04039,Dr. Phillip Anderson,jeanette39@example.org,2024-01-27,SG,0,Champions,21,18,2899.1,8,0.679,0.141,48333.28
CUST-04040,Susan Bowen,dawn69@example.org,2026-01-18,US,2,At Risk,127,5,259.25,39,-0.01,0.557,1720.68
CUST-04041,Stephanie Morales,rjohnson@example.net,2024-09-24,US,3,Hibernating,324,3,105.1,25,-0.474,0.811,345.01
CUST-04042,Anna Harris DDS,jamie58@example.net,2024-05-30,UK,2,At Risk,138,6,614.56,9,-0.232,0.512,4498.68
CUST-04043,Zoe Davis,tina65@example.org,2023-11-21,UK,2,At Risk,123,3,469.04,45,-0.465,0.469,1924.4
CUST-04044,Catherine Johnson,dcurry@example.net,2026-02-18,DE,3,Hibernating,292,3,160.13,29,-0.796,0.699,465.19
CUST-04045,Peter Smith,kristinaking@example.net,2023-08-21,DE,2,At Risk,73,4,1151.95,26,0.01,0.408,6665.49
CUST-04046,Jason Morgan,sara85@example.net,2024-04-30,ID,2,At Risk,88,3,652.54,31,-0.363,0.518,1701.0
CUST-04047,Marcus Porter,sandraclark@example.com,2024-01-21,JP,2,At Risk,127,6,1159.04,4,-0.126,0.411,6370.86
CUST-04048,Jennifer Johnston,tracymurray@example.net,2025-04-29,BR,1,Loyal Customers,53,8,1400.99,21,0.51,0.331,11297.4
CUST-04049,Jacob Clark,xjones@example.com,2023-08-12,US,2,At Risk,108,4,817.22,15,0.188,0.543,2617.05
